CASP,Stage,Target,Model,GDT_TS,MQAScore
casp12,stage_2,T0916,T0916TS028_3,17.62,0.088373641
casp12,stage_2,T0916,T0916TS313_3,21.31,0.16155756
casp12,stage_2,T0916,T0916TS382_1,15.6,0.242698086
casp12,stage_2,T0916,T0916TS183_3,24.33,0.521676566
casp12,stage_2,T0916,T0916TS092_1,22.15,0.465195907
casp12,stage_2,T0916,T0916TS048_1,22.15,0.465195907
casp12,stage_2,T0916,T0916TS446_4,16.95,0.394360107
casp12,stage_2,T0916,T0916TS313_4,21.14,0.141850398
casp12,stage_2,T0916,T0916TS467_2,19.97,0.465371654
casp12,stage_2,T0916,T0916TS313_5,21.48,0.204964122
casp12,stage_2,T0916,T0916TS220_2,25.17,0.811210826
casp12,stage_2,T0916,T0916TS432_2,23.99,0.437528632
casp12,stage_2,T0916,T0916TS359_1,18.12,0.393776724
casp12,stage_2,T0916,T0916TS236_1,22.15,0.425494316
casp12,stage_2,T0916,T0916TS452_2,18.79,0.224598303
casp12,stage_2,T0916,T0916TS251_5,20.3,0.319415657
casp12,stage_2,T0916,T0916TS005_4,21.31,0.568685744
casp12,stage_2,T0916,T0916TS405_1,21.64,0.417618008
casp12,stage_2,T0862,T0862TS313_5,33.6,0.099750567
casp12,stage_2,T0862,T0862TS275_1,39.25,0.172781391
casp12,stage_2,T0862,T0862TS275_5,35.75,0.190760053
casp12,stage_2,T0862,T0862TS026_1,33.33,0.211923386
casp12,stage_2,T0862,T0862TS407_3,34.41,0.077462863
casp12,stage_2,T0862,T0862TS467_3,34.14,0.272443332
casp12,stage_2,T0862,T0862TS464_3,28.23,0.110174741
casp12,stage_2,T0862,T0862TS026_5,43.55,0.11987883
casp12,stage_2,T0862,T0862TS313_2,33.87,0.097695083
casp12,stage_2,T0862,T0862TS236_5,47.85,0.192913188
casp12,stage_2,T0862,T0862TS405_4,39.25,0.3482329
casp12,stage_2,T0862,T0862TS258_5,37.37,0.37144497
casp12,stage_2,T0862,T0862TS434_5,29.3,0.15425832
casp12,stage_2,T0862,T0862TS258_3,36.29,0.348314289
casp12,stage_2,T0862,T0862TS359_3,26.34,0.225343131
casp12,stage_2,T0862,T0862TS275_3,32.8,0.167959564
casp12,stage_2,T0862,T0862TS357_1,31.99,0.078636387
casp12,stage_2,T0862,T0862TS005_1,46.77,0.53654976
casp12,stage_2,T0862,T0862TS092_1,48.66,0.262226263
casp12,stage_2,T0862,T0862TS432_3,34.68,0.325927537
casp12,stage_2,T0862,T0862TS479_2,54.84,0.500091726
casp12,stage_2,T0862,T0862TS434_2,35.22,0.13896524
casp12,stage_2,T0862,T0862TS180_1,38.17,0.355912234
casp12,stage_2,T0862,T0862TS467_4,31.45,0.307057501
casp12,stage_2,T0862,T0862TS467_1,42.74,0.174733929
casp12,stage_2,T0862,T0862TS236_4,41.67,0.308938238
casp12,stage_2,T0862,T0862TS180_4,51.34,0.21118866
casp12,stage_2,T0862,T0862TS380_3,32.8,0.262259342
casp12,stage_2,T0862,T0862TS444_3,33.6,0.266057217
casp12,stage_2,T0862,T0862TS119_1,33.6,0.087414951
casp12,stage_2,T0862,T0862TS444_1,34.41,0.211915366
casp12,stage_2,T0862,T0862TS425_3,47.58,0.262470404
casp12,stage_2,T0862,T0862TS382_5,51.61,0.264679237
casp12,stage_2,T0862,T0862TS220_2,43.01,0.244553839
casp12,stage_2,T0862,T0862TS077_3,45.16,0.275206381
casp12,stage_2,T0862,T0862TS425_1,45.97,0.28764314
casp12,stage_2,T0862,T0862TS467_5,31.18,0.221060818
casp12,stage_2,T0862,T0862TS180_5,30.91,0.14639588
casp12,stage_2,T0862,T0862TS467_2,30.38,0.291986939
casp12,stage_2,T0862,T0862TS495_1,19.36,0.079655806
casp12,stage_2,T0862,T0862TS425_4,45.97,0.273932641
casp12,stage_2,T0862,T0862TS407_4,35.75,0.10665056
casp12,stage_2,T0862,T0862TS451_4,34.68,0.120012998
casp12,stage_2,T0862,T0862TS321_1,31.18,0.094984591
casp12,stage_2,T0862,T0862TS421_4,31.45,0.050185774
casp12,stage_2,T0862,T0862TS220_3,40.86,0.327311032
casp12,stage_2,T0862,T0862TS425_2,45.7,0.196158705
casp12,stage_2,T0862,T0862TS048_1,36.02,0.332893592
casp12,stage_2,T0862,T0862TS464_1,33.33,0.111265384
casp12,stage_2,T0862,T0862TS077_4,45.7,0.203732987
casp12,stage_2,T0862,T0862TS405_5,39.25,0.151217398
casp12,stage_2,T0862,T0862TS258_4,37.9,0.439361822
casp12,stage_2,T0862,T0862TS434_4,29.84,0.11164794
casp12,stage_2,T0862,T0862TS464_5,28.23,0.206736657
casp12,stage_2,T0862,T0862TS284_4,34.14,0.083758895
casp12,stage_2,T0862,T0862TS313_4,33.87,0.098626724
casp12,stage_2,T0862,T0862TS444_4,33.06,0.244140429
casp12,stage_2,T0862,T0862TS005_2,48.66,0.69057837
casp12,stage_2,T0862,T0862TS357_3,28.5,0.072603502
casp12,stage_2,T0862,T0862TS250_2,22.31,0.232422695
casp12,stage_2,T0862,T0862TS451_3,31.18,0.153777939
casp12,stage_2,T0862,T0862TS479_4,39.25,0.608730448
casp12,stage_2,T0862,T0862TS446_1,32.53,0.505674883
casp12,stage_2,T0862,T0862TS026_3,32.8,0.262259342
casp12,stage_2,T0862,T0862TS345_1,47.85,0.494298232
casp12,stage_2,T0862,T0862TS321_4,31.18,0.117889254
casp12,stage_2,T0862,T0862TS357_5,28.5,0.046098957
casp12,stage_2,T0862,T0862TS382_1,52.15,0.270831314
casp12,stage_2,T0862,T0862TS357_4,24.73,0.066503335
casp12,stage_2,T0862,T0862TS026_4,30.11,0.221773605
casp12,stage_2,T0862,T0862TS432_4,34.95,0.41072139
casp12,stage_2,T0862,T0862TS287_5,47.85,0.192913188
casp12,stage_2,T0862,T0862TS380_5,43.55,0.11987883
casp12,stage_2,T0862,T0862TS451_5,27.42,0.099076321
casp12,stage_2,T0862,T0862TS183_2,43.55,0.432910673
casp12,stage_2,T0862,T0862TS236_1,43.55,0.344284246
casp12,stage_2,T0862,T0862TS349_1,33.6,0.087414951
casp12,stage_2,T0862,T0862TS220_1,39.25,0.673034909
casp12,stage_2,T0862,T0862TS220_4,35.22,0.414276155
casp12,stage_2,T0862,T0862TS434_1,30.11,0.159774842
casp12,stage_2,T0862,T0862TS077_1,48.92,0.250120508
casp12,stage_2,T0862,T0862TS464_4,33.06,0.133922064
casp12,stage_2,T0862,T0862TS236_3,44.62,0.252348096
casp12,stage_2,T0862,T0862TS183_4,38.44,0.515293592
casp12,stage_2,T0862,T0862TS464_2,24.73,0.129513569
casp12,stage_2,T0862,T0862TS287_1,41.67,0.308938238
casp12,stage_2,T0862,T0862TS382_4,50,0.276912772
casp12,stage_2,T0862,T0862TS250_3,20.97,0.234372294
casp12,stage_2,T0862,T0862TS434_3,33.06,0.268235831
casp12,stage_2,T0862,T0862TS446_4,31.99,0.262100762
casp12,stage_2,T0862,T0862TS446_2,37.63,0.280877824
casp12,stage_2,T0862,T0862TS250_4,20.97,0.241218439
casp12,stage_2,T0862,T0862TS220_5,34.41,0.327961258
casp12,stage_2,T0862,T0862TS359_5,27.69,0.251706032
casp12,stage_2,T0862,T0862TS407_5,31.18,0.079065627
casp12,stage_2,T0862,T0862TS405_1,38.98,0.304850251
casp12,stage_2,T0862,T0862TS077_5,45.7,0.221638511
casp12,stage_2,T0862,T0862TS451_2,27.69,0.104139217
casp12,stage_2,T0862,T0862TS345_3,46.24,0.353931626
casp12,stage_2,T0862,T0862TS421_3,37.1,0.159539222
casp12,stage_2,T0862,T0862TS250_1,21.77,0.191176685
casp12,stage_2,T0862,T0862TS432_1,30.38,0.471729379
casp12,stage_2,T0862,T0862TS380_1,33.33,0.211923386
casp12,stage_2,T0862,T0862TS432_5,27.69,0.380401155
casp12,stage_2,T0862,T0862TS479_5,42.47,0.362699658
casp12,stage_2,T0862,T0862TS183_5,40.05,0.308383886
casp12,stage_2,T0862,T0862TS287_2,43.55,0.344284246
casp12,stage_2,T0862,T0862TS446_5,30.11,0.220775386
casp12,stage_2,T0862,T0862TS321_3,34.14,0.119942722
casp12,stage_2,T0862,T0862TS005_4,31.99,0.444870636
casp12,stage_2,T0862,T0862TS251_4,29.84,0.141850483
casp12,stage_2,T0862,T0862TS250_5,20.7,0.245107548
casp12,stage_2,T0862,T0862TS016_1,26.88,0.086157654
casp12,stage_2,T0862,T0862TS275_2,36.29,0.201230537
casp12,stage_2,T0862,T0862TS357_2,29.57,0.079191172
casp12,stage_2,T0862,T0862TS005_3,33.87,0.502984582
casp12,stage_2,T0862,T0862TS005_5,44.62,0.656263001
casp12,stage_2,T0862,T0862TS251_2,20.7,0.178531098
casp12,stage_2,T0862,T0862TS479_3,40.86,0.48353033
casp12,stage_2,T0862,T0862TS380_4,30.11,0.221773605
casp12,stage_2,T0862,T0862TS313_3,33.87,0.095052703
casp12,stage_2,T0862,T0862TS183_1,40.59,0.44854299
casp12,stage_2,T0862,T0862TS407_1,32.53,0.079609937
casp12,stage_2,T0862,T0862TS251_3,29.3,0.18536579
casp12,stage_2,T0862,T0862TS407_2,31.45,0.111172651
casp12,stage_2,T0862,T0862TS444_5,33.6,0.258557498
casp12,stage_2,T0862,T0862TS444_2,55.65,0.322143074
casp12,stage_2,T0862,T0862TS345_5,38.98,0.166664042
casp12,stage_2,T0862,T0862TS258_1,36.56,0.427138763
casp12,stage_2,T0862,T0862TS313_1,33.87,0.097141981
casp12,stage_2,T0862,T0862TS321_2,34.14,0.156359789
casp12,stage_2,T0862,T0862TS251_1,26.07,0.356957257
casp12,stage_2,T0862,T0862TS446_3,37.37,0.209347118
casp12,stage_2,T0862,T0862TS345_4,39.25,0.131451701
casp12,stage_2,T0862,T0862TS451_1,29.57,0.186380348
casp12,stage_2,T0862,T0862TS275_4,40.59,0.189159382
casp12,stage_2,T0862,T0862TS180_2,35.48,0.18581607
casp12,stage_2,T0862,T0862TS077_2,45.7,0.208089867
casp12,stage_2,T0862,T0862TS183_3,58.6,0.548338547
casp12,stage_2,T0862,T0862TS258_2,37.1,0.367998603
casp12,stage_2,T0862,T0862TS345_2,37.63,0.240622545
casp12,stage_2,T0862,T0862TS251_5,22.58,0.19952258
casp12,stage_2,T0862,T0862TS382_3,51.88,0.346711862
casp12,stage_2,T0862,T0862TS479_1,46.77,0.53274819
casp12,stage_2,T0862,T0862TS432_2,26.07,0.314308226
casp12,stage_2,T0862,T0862TS382_2,48.92,0.319726644
casp12,stage_2,T0862,T0862TS287_3,44.62,0.252348096
casp12,stage_2,T0862,T0862TS321_5,33.33,0.104302223
casp12,stage_2,T0862,T0862TS180_3,32.53,0.146666318
casp12,stage_2,T0862,T0862TS425_5,44.35,0.270577625
casp12,stage_2,T0866,T0866TS258_3,21.96,0.25976121
casp12,stage_2,T0866,T0866TS026_5,15.44,0.125372316
casp12,stage_2,T0866,T0866TS425_5,18.26,0.210799748
casp12,stage_2,T0866,T0866TS321_4,26.96,0.052091418
casp12,stage_2,T0866,T0866TS275_5,21.52,0.083737739
casp12,stage_2,T0866,T0866TS026_4,15,0.193111287
casp12,stage_2,T0866,T0866TS028_4,16.74,0.033910864
casp12,stage_2,T0866,T0866TS464_1,38.48,0.17296156
casp12,stage_2,T0866,T0866TS407_1,32.39,0.24627776
casp12,stage_2,T0866,T0866TS028_3,16.74,0.034271007
casp12,stage_2,T0866,T0866TS479_5,40.44,0.506041673
casp12,stage_2,T0866,T0866TS345_3,24.13,0.16043429
casp12,stage_2,T0866,T0866TS321_2,26.96,0.059977357
casp12,stage_2,T0866,T0866TS220_1,22.83,0.392506318
casp12,stage_2,T0866,T0866TS446_2,15,0.441194022
casp12,stage_2,T0866,T0866TS183_2,21.74,0.299334663
casp12,stage_2,T0866,T0866TS251_4,18.91,0.285523623
casp12,stage_2,T0866,T0866TS444_3,40.65,0.258450499
casp12,stage_2,T0866,T0866TS275_1,20,0.078069795
casp12,stage_2,T0866,T0866TS407_3,30.87,0.154437424
casp12,stage_2,T0866,T0866TS345_5,33.7,0.227017068
casp12,stage_2,T0866,T0866TS220_4,23.7,0.335993287
casp12,stage_2,T0866,T0866TS287_2,41.74,0.258148813
casp12,stage_2,T0866,T0866TS321_1,17.17,0.037297786
casp12,stage_2,T0866,T0866TS251_3,15.87,0.083642565
casp12,stage_2,T0866,T0866TS287_5,41.52,0.259482679
casp12,stage_2,T0866,T0866TS432_2,48.48,0.216089999
casp12,stage_2,T0866,T0866TS183_5,49.13,0.324310344
casp12,stage_2,T0866,T0866TS345_4,17.61,0.143603448
casp12,stage_2,T0866,T0866TS183_3,50,0.269951262
casp12,stage_2,T0866,T0866TS464_5,14.13,0.085726043
casp12,stage_2,T0866,T0866TS451_4,32.83,0.082725285
casp12,stage_2,T0866,T0866TS452_1,26.3,0.139068202
casp12,stage_2,T0866,T0866TS077_5,16.96,0.147213638
casp12,stage_2,T0866,T0866TS345_2,22.17,0.126951589
casp12,stage_2,T0866,T0866TS119_1,26.3,0.157212926
casp12,stage_2,T0866,T0866TS464_3,13.48,0.091641846
casp12,stage_2,T0866,T0866TS236_1,42.61,0.273129083
casp12,stage_2,T0866,T0866TS382_5,36.3,0.464100614
casp12,stage_2,T0866,T0866TS479_3,46.52,0.409759048
casp12,stage_2,T0866,T0866TS467_4,14.56,0.269807163
casp12,stage_2,T0866,T0866TS313_5,27.17,0.157386694
casp12,stage_2,T0866,T0866TS077_1,18.04,0.177461349
casp12,stage_2,T0866,T0866TS425_3,17.61,0.194728963
casp12,stage_2,T0866,T0866TS183_4,55.65,0.404274138
casp12,stage_2,T0866,T0866TS236_2,40.44,0.29884473
casp12,stage_2,T0866,T0866TS446_3,21.3,0.307600096
casp12,stage_2,T0866,T0866TS028_1,17.17,0.032331864
casp12,stage_2,T0866,T0866TS250_4,42.61,0.400403974
casp12,stage_2,T0866,T0866TS180_3,40.65,0.254031591
casp12,stage_2,T0866,T0866TS258_4,21.52,0.239291255
casp12,stage_2,T0866,T0866TS180_5,31.52,0.066605816
casp12,stage_2,T0866,T0866TS321_5,20.22,0.029011659
casp12,stage_2,T0866,T0866TS349_1,26.3,0.157212926
casp12,stage_2,T0866,T0866TS432_3,43.04,0.189337691
casp12,stage_2,T0866,T0866TS359_2,18.26,0.228976731
casp12,stage_2,T0866,T0866TS405_3,14.78,0.251384145
casp12,stage_2,T0866,T0866TS380_2,21.3,0.155717397
casp12,stage_2,T0866,T0866TS005_1,71.3,0.531317606
casp12,stage_2,T0866,T0866TS250_1,41.74,0.384595796
casp12,stage_2,T0866,T0866TS451_2,22.39,0.082334192
casp12,stage_2,T0866,T0866TS077_4,17.39,0.242482105
casp12,stage_2,T0866,T0866TS287_1,39.56,0.327770083
casp12,stage_2,T0866,T0866TS425_2,17.17,0.152875607
casp12,stage_2,T0866,T0866TS357_2,31.96,0.143608292
casp12,stage_2,T0866,T0866TS434_2,24.35,0.074711538
casp12,stage_2,T0866,T0866TS452_4,19.35,0.125197367
casp12,stage_2,T0866,T0866TS407_4,31.09,0.119645569
casp12,stage_2,T0866,T0866TS287_3,40.44,0.19626604
casp12,stage_2,T0866,T0866TS026_2,21.3,0.155717397
casp12,stage_2,T0866,T0866TS451_5,38.26,0.078757577
casp12,stage_2,T0866,T0866TS425_1,17.61,0.240360891
casp12,stage_2,T0866,T0866TS405_1,20,0.083337423
casp12,stage_2,T0866,T0866TS313_4,26.96,0.177149142
casp12,stage_2,T0866,T0866TS380_4,15,0.193111287
casp12,stage_2,T0866,T0866TS357_5,32.61,0.166700902
casp12,stage_2,T0866,T0866TS464_2,13.04,0.084583719
casp12,stage_2,T0866,T0866TS359_4,18.04,0.063108615
casp12,stage_2,T0866,T0866TS005_3,72.83,0.527252936
casp12,stage_2,T0866,T0866TS275_4,21.96,0.088874325
casp12,stage_2,T0866,T0866TS028_2,17.17,0.035054367
casp12,stage_2,T0866,T0866TS313_3,26.74,0.18260096
casp12,stage_2,T0866,T0866TS258_5,21.96,0.224087051
casp12,stage_2,T0866,T0866TS183_1,41.74,0.389544173
casp12,stage_2,T0866,T0866TS180_2,41.52,0.345804405
casp12,stage_2,T0866,T0866TS077_2,17.17,0.164672789
casp12,stage_2,T0866,T0866TS220_5,21.52,0.242445145
casp12,stage_2,T0866,T0866TS405_2,23.04,0.027796569
casp12,stage_2,T0866,T0866TS382_4,36.74,0.44845474
casp12,stage_2,T0866,T0866TS446_1,14.78,0.417630596
casp12,stage_2,T0866,T0866TS425_4,17.83,0.214241624
casp12,stage_2,T0866,T0866TS180_1,49.56,0.329809629
casp12,stage_2,T0866,T0866TS220_3,16.96,0.298317015
casp12,stage_2,T0866,T0866TS236_5,42.61,0.296145919
casp12,stage_2,T0866,T0866TS313_1,27.17,0.175838866
casp12,stage_2,T0866,T0866TS026_3,15.44,0.16948853
casp12,stage_2,T0866,T0866TS432_4,40,0.208072521
casp12,stage_2,T0866,T0866TS380_3,15.44,0.16948853
casp12,stage_2,T0866,T0866TS005_4,72.83,0.55052702
casp12,stage_2,T0866,T0866TS479_4,28.91,0.237615119
casp12,stage_2,T0866,T0866TS048_1,41.09,0.263884487
casp12,stage_2,T0866,T0866TS313_2,26.96,0.162006907
casp12,stage_2,T0866,T0866TS446_5,18.91,0.136402785
casp12,stage_2,T0866,T0866TS077_3,17.17,0.230015242
casp12,stage_2,T0866,T0866TS432_1,45.44,0.260279756
casp12,stage_2,T0866,T0866TS275_2,21.09,0.073884927
casp12,stage_2,T0866,T0866TS357_4,33.26,0.191163963
casp12,stage_2,T0866,T0866TS005_5,47.39,0.346130541
casp12,stage_2,T0866,T0866TS258_1,21.3,0.209185515
casp12,stage_2,T0866,T0866TS357_1,32.39,0.154868302
casp12,stage_2,T0866,T0866TS250_5,41.96,0.384542227
casp12,stage_2,T0866,T0866TS275_3,19.13,0.057125989
casp12,stage_2,T0866,T0866TS250_2,42.39,0.389013479
casp12,stage_2,T0866,T0866TS359_3,18.48,0.322964931
casp12,stage_2,T0866,T0866TS432_5,46.52,0.183751528
casp12,stage_2,T0866,T0866TS479_1,43.04,0.378069345
casp12,stage_2,T0866,T0866TS345_1,23.48,0.140353175
casp12,stage_2,T0866,T0866TS016_1,17.17,0.173735248
casp12,stage_2,T0866,T0866TS028_5,16.96,0.037018574
casp12,stage_2,T0866,T0866TS451_1,37.61,0.165965054
casp12,stage_2,T0866,T0866TS467_1,19.13,0.238696059
casp12,stage_2,T0866,T0866TS380_1,17.83,0.248864233
casp12,stage_2,T0866,T0866TS380_5,15.44,0.125372316
casp12,stage_2,T0866,T0866TS382_3,37.17,0.477937428
casp12,stage_2,T0866,T0866TS092_1,41.09,0.263884487
casp12,stage_2,T0866,T0866TS444_1,40.65,0.298064515
casp12,stage_2,T0866,T0866TS005_2,72.83,0.533164518
casp12,stage_2,T0866,T0866TS251_2,23.26,0.138231964
casp12,stage_2,T0866,T0866TS236_4,44.35,0.233417868
casp12,stage_2,T0866,T0866TS180_4,32.39,0.083819774
casp12,stage_2,T0866,T0866TS258_2,21.52,0.209224216
casp12,stage_2,T0866,T0866TS464_4,39.13,0.121066781
casp12,stage_2,T0866,T0866TS467_3,25,0.362345528
casp12,stage_2,T0866,T0866TS434_5,22.61,0.063434675
casp12,stage_2,T0866,T0866TS382_2,36.74,0.456399461
casp12,stage_2,T0866,T0866TS357_3,33.04,0.168187379
casp12,stage_2,T0866,T0866TS451_3,45.22,0.116918661
casp12,stage_2,T0866,T0866TS407_5,36.09,0.120178917
casp12,stage_2,T0866,T0866TS250_3,41.96,0.383470571
casp12,stage_2,T0866,T0866TS407_2,31.52,0.135578121
casp12,stage_2,T0866,T0866TS236_3,41.74,0.24880377
casp12,stage_2,T0866,T0866TS220_2,17.61,0.420588932
casp12,stage_2,T0866,T0866TS479_2,21.09,0.463147938
casp12,stage_2,T0866,T0866TS321_3,26.52,0.067375777
casp12,stage_2,T0866,T0866TS251_1,13.91,0.09882627
casp12,stage_2,T0866,T0866TS444_2,37.17,0.339291999
casp12,stage_2,T0866,T0866TS026_1,17.83,0.248864233
casp12,stage_2,T0866,T0866TS405_5,19.57,0.124803853
casp12,stage_2,T0866,T0866TS287_4,43.26,0.318837129
casp12,stage_2,T0866,T0866TS382_1,36.96,0.477368132
casp12,stage_2,T0886,T0886TS250_1,8.62,0.370520807
casp12,stage_2,T0886,T0886TS432_2,12.66,0.142785567
casp12,stage_2,T0886,T0886TS380_2,10.48,0.198164212
casp12,stage_2,T0886,T0886TS005_1,21.83,0.358327769
casp12,stage_2,T0886,T0886TS313_4,9.5,0.08942728
casp12,stage_2,T0886,T0886TS313_3,9.72,0.097713282
casp12,stage_2,T0886,T0886TS287_1,12.23,0.147197509
casp12,stage_2,T0886,T0886TS434_2,11.79,0.073549631
casp12,stage_2,T0886,T0886TS183_3,20.52,0.459243538
casp12,stage_2,T0886,T0886TS405_1,11.9,0.219844018
casp12,stage_2,T0886,T0886TS425_1,10.7,0.163373357
casp12,stage_2,T0886,T0886TS183_2,20.31,0.445962128
casp12,stage_2,T0886,T0886TS345_1,8.73,0.062482031
casp12,stage_2,T0886,T0886TS005_5,24.45,0.320358301
casp12,stage_2,T0886,T0886TS236_1,10.81,0.161615144
casp12,stage_2,T0886,T0886TS407_2,11.46,0.093768485
casp12,stage_2,T0886,T0886TS455_4,8.62,0.030122135
casp12,stage_2,T0886,T0886TS250_5,8.84,0.312032462
casp12,stage_2,T0886,T0886TS421_3,9.28,0.090545439
casp12,stage_2,T0886,T0886TS405_2,12.66,0.167743134
casp12,stage_2,T0886,T0886TS345_2,17.25,0.11163426
casp12,stage_2,T0886,T0886TS005_2,26.31,0.406306007
casp12,stage_2,T0886,T0886TS287_4,7.86,0.04340343
casp12,stage_2,T0886,T0886TS464_5,10.37,0.085914843
casp12,stage_2,T0886,T0886TS077_1,10.59,0.175098475
casp12,stage_2,T0886,T0886TS479_5,17.47,0.354141378
casp12,stage_2,T0886,T0886TS382_5,12.99,0.307060676
casp12,stage_2,T0886,T0886TS479_1,26.96,0.571131045
casp12,stage_2,T0886,T0886TS077_2,10.37,0.180792998
casp12,stage_2,T0886,T0886TS446_4,9.5,0.117856264
casp12,stage_2,T0886,T0886TS455_5,7.53,0.047929495
casp12,stage_2,T0886,T0886TS077_3,10.26,0.149131917
casp12,stage_2,T0886,T0886TS451_1,22.16,0.115297654
casp12,stage_2,T0886,T0886TS467_4,11.24,0.245107077
casp12,stage_2,T0886,T0886TS180_4,12.01,0.114639166
casp12,stage_2,T0886,T0886TS451_4,19,0.121110745
casp12,stage_2,T0886,T0886TS275_2,7.42,0.065899887
casp12,stage_2,T0886,T0886TS380_3,9.17,0.104454749
casp12,stage_2,T0886,T0886TS275_5,7.75,0.056549636
casp12,stage_2,T0886,T0886TS183_4,23.8,0.476212975
casp12,stage_2,T0886,T0886TS005_4,19.43,0.373331234
casp12,stage_2,T0886,T0886TS444_4,8.95,0.209606757
casp12,stage_2,T0886,T0886TS382_2,14.08,0.305473783
casp12,stage_2,T0886,T0886TS251_4,9.5,0.149195138
casp12,stage_2,T0886,T0886TS451_5,18.78,0.078406761
casp12,stage_2,T0886,T0886TS287_5,7.31,0.087422713
casp12,stage_2,T0886,T0886TS357_3,9.82,0.069196674
casp12,stage_2,T0886,T0886TS236_4,7.42,0.045314998
casp12,stage_2,T0886,T0886TS434_1,10.15,0.082119393
casp12,stage_2,T0886,T0886TS275_3,7.21,0.084899704
casp12,stage_2,T0886,T0886TS349_1,9.72,0.069075053
casp12,stage_2,T0886,T0886TS048_1,12.23,0.460072947
casp12,stage_2,T0886,T0886TS479_4,22.6,0.428507239
casp12,stage_2,T0886,T0886TS467_1,13.65,0.227483644
casp12,stage_2,T0886,T0886TS287_3,12.23,0.105519162
casp12,stage_2,T0886,T0886TS407_4,9.39,0.077037247
casp12,stage_2,T0886,T0886TS382_3,13.43,0.295526654
casp12,stage_2,T0886,T0886TS313_2,9.5,0.093093244
casp12,stage_2,T0886,T0886TS236_3,12.23,0.105519162
casp12,stage_2,T0886,T0886TS446_1,11.13,0.275046683
casp12,stage_2,T0886,T0886TS180_1,9.61,0.130648855
casp12,stage_2,T0886,T0886TS359_5,9.28,0.069005389
casp12,stage_2,T0886,T0886TS183_1,20.41,0.511618662
casp12,stage_2,T0886,T0886TS434_5,11.68,0.083773788
casp12,stage_2,T0886,T0886TS250_2,9.39,0.360548775
casp12,stage_2,T0886,T0886TS251_2,20.63,0.17051875
casp12,stage_2,T0886,T0886TS180_5,13.1,0.123455356
casp12,stage_2,T0886,T0886TS444_2,11.03,0.288674465
casp12,stage_2,T0886,T0886TS405_4,13.97,0.140096224
casp12,stage_2,T0886,T0886TS432_4,15.28,0.162920962
casp12,stage_2,T0886,T0886TS452_3,11.79,0.109706898
casp12,stage_2,T0886,T0886TS479_2,22.16,0.431895943
casp12,stage_2,T0886,T0886TS382_4,14.08,0.29272968
casp12,stage_2,T0886,T0886TS345_5,9.28,0.064426041
casp12,stage_2,T0886,T0886TS405_5,9.39,0.151483838
casp12,stage_2,T0886,T0886TS180_2,9.93,0.166901184
casp12,stage_2,T0886,T0886TS359_1,8.84,0.156582101
casp12,stage_2,T0886,T0886TS250_3,9.28,0.291563012
casp12,stage_2,T0886,T0886TS026_2,10.48,0.198164212
casp12,stage_2,T0886,T0886TS250_4,9.72,0.383420193
casp12,stage_2,T0886,T0886TS357_1,10.04,0.071970687
casp12,stage_2,T0886,T0886TS434_3,14.19,0.093432893
casp12,stage_2,T0886,T0886TS345_4,8.3,0.098852504
casp12,stage_2,T0886,T0886TS432_5,20.31,0.1923809
casp12,stage_2,T0886,T0886TS421_5,9.39,0.131782842
casp12,stage_2,T0886,T0886TS183_5,17.36,0.411209243
casp12,stage_2,T0886,T0886TS005_3,22.71,0.418976847
casp12,stage_2,T0886,T0886TS451_3,19.98,0.066172676
casp12,stage_2,T0886,T0886TS321_3,9.61,0.073753612
casp12,stage_2,T0886,T0886TS077_4,10.48,0.178392427
casp12,stage_2,T0886,T0886TS380_1,9.17,0.180878964
casp12,stage_2,T0886,T0886TS434_4,10.92,0.05622829
casp12,stage_2,T0886,T0886TS258_3,10.37,0.147995454
casp12,stage_2,T0886,T0886TS425_5,10.15,0.161729923
casp12,stage_2,T0886,T0886TS464_4,10.48,0.060338411
casp12,stage_2,T0886,T0886TS251_1,12.01,0.165866317
casp12,stage_2,T0886,T0886TS321_5,9.61,0.066179165
casp12,stage_2,T0886,T0886TS455_2,8.41,0.061343776
casp12,stage_2,T0886,T0886TS455_1,9.5,0.048372518
casp12,stage_2,T0886,T0886TS251_5,9.82,0.218778714
casp12,stage_2,T0886,T0886TS451_2,22.27,0.070138039
casp12,stage_2,T0886,T0886TS455_3,7.21,0.064526044
casp12,stage_2,T0886,T0886TS119_1,9.72,0.069075053
casp12,stage_2,T0886,T0886TS432_3,15.94,0.213979561
casp12,stage_2,T0886,T0886TS275_1,7.31,0.067754806
casp12,stage_2,T0886,T0886TS425_3,10.37,0.169279099
casp12,stage_2,T0886,T0886TS359_3,8.95,0.160039789
casp12,stage_2,T0886,T0886TS382_1,14.08,0.296668391
casp12,stage_2,T0886,T0886TS464_2,9.5,0.091866301
casp12,stage_2,T0886,T0886TS467_2,10.81,0.185539844
casp12,stage_2,T0886,T0886TS016_1,11.68,0.263557883
casp12,stage_2,T0886,T0886TS321_1,9.72,0.065689739
casp12,stage_2,T0886,T0886TS313_1,9.61,0.084350594
casp12,stage_2,T0886,T0886TS407_5,8.19,0.075124034
casp12,stage_2,T0886,T0886TS421_1,10.81,0.069347721
casp12,stage_2,T0886,T0886TS258_5,7.75,0.117259398
casp12,stage_2,T0886,T0886TS407_3,12.77,0.09160518
